STATE,AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,County,County Name,lat,lng,Ratings
TX,TX: Kaufman County (48257),168.8,191.9,180.1,1007,Mortality,574212,All Races,Male and Female,All Cancer Sites Combined,2013-2017,164.7,186.5,175.4, Kaufman County (48257), Kaufman County ,32.5889211,-96.3089299,1.801
TX,TX: Kendall County (48259),126.9,156.3,140.9,386,Mortality,201443,All Races,Male and Female,All Cancer Sites Combined,2013-2017,173.0,211.7,191.6, Kendall County (48259), Kendall County ,29.9603413,-98.7481167,1.409
TX,TX: Kerr County (48265),138.7,162.4,150.1,719,Mortality,254197,All Races,Male and Female,All Cancer Sites Combined,2013-2017,262.6,304.3,282.9, Kerr County (48265), Kerr County ,30.0945305,-99.456155,1.501
TX,TX: Kimble County (48267),120.2,210.3,159.4,64,Mortality,22144,All Races,Male and Female,All Cancer Sites Combined,2013-2017,222.6,369.1,289.0, Kimble County (48267), Kimble County ,30.4338473,-99.8124935,1.594
TX,TX: Kinney County (48271),132.5,242.8,180.5,54,Mortality,18240,All Races,Male and Female,All Cancer Sites Combined,2013-2017,222.4,386.3,296.1, Kinney County (48271), Kinney County ,29.2934865,-100.3497895,1.805
TX,TX: Kleberg County (48273),158.4,202.4,179.4,270,Mortality,158027,All Races,Male and Female,All Cancer Sites Combined,2013-2017,151.1,192.5,170.9, Kleberg County (48273), Kleberg County ,27.4308339,-97.69822719999999,1.794
TX,TX: Knox County (48275),156.8,273.5,208.4,58,Mortality,18735,All Races,Male and Female,All Cancer Sites Combined,2013-2017,235.1,400.2,309.6, Knox County (48275), Knox County ,33.6734243,-99.8124935,2.084
TX,TX: La Salle County (48283),76.5,146.3,107.2,41,Mortality,37763,All Races,Male and Female,All Cancer Sites Combined,2013-2017,77.9,147.3,108.6, La Salle County (48283), La Salle County ,28.2758921,-99.1013498,1.072
TX,TX: Lamar County (48277),169.0,198.7,183.4,622,Mortality,247025,All Races,Male and Female,All Cancer Sites Combined,2013-2017,232.4,272.4,251.8, Lamar County (48277), Lamar County ,33.75694,-95.6457951,1.834
TX,TX: Lamb County (48279),126.9,182.9,152.9,126,Mortality,66812,All Races,Male and Female,All Cancer Sites Combined,2013-2017,157.1,224.5,188.6, Lamb County (48279), Lamb County ,34.1486153,-102.3463875,1.5290000000000001
TX,TX: Lampasas County (48281),149.7,195.5,171.4,236,Mortality,102120,All Races,Male and Female,All Cancer Sites Combined,2013-2017,202.6,262.5,231.1, Lampasas County (48281), Lampasas County ,31.2737682,-98.2212979,1.714
TX,TX: Lavaca County (48285),136.8,177.7,156.1,257,Mortality,99227,All Races,Male and Female,All Cancer Sites Combined,2013-2017,228.3,292.7,259.0, Lavaca County (48285), Lavaca County ,29.33590539999999,-96.83509989999999,1.561
TX,TX: Lee County (48287),156.2,208.1,180.6,203,Mortality,84165,All Races,Male and Female,All Cancer Sites Combined,2013-2017,209.2,276.8,241.2, Lee County (48287), Lee County ,30.2967161,-96.9638624,1.806
TX,TX: Leon County (48289),169.5,219.1,192.9,267,Mortality,84849,All Races,Male and Female,All Cancer Sites Combined,2013-2017,278.1,354.8,314.7, Leon County (48289), Leon County ,31.2152685,-95.9832577,1.929
TX,TX: Liberty County (48291),186.1,214.7,200.0,820,Mortality,399843,All Races,Male and Female,All Cancer Sites Combined,2013-2017,191.3,219.6,205.1, Liberty County (48291), Liberty County ,30.1633593,-94.81059549999999,2.0
TX,TX: Limestone County (48293),166.2,210.5,187.3,299,Mortality,117505,All Races,Male and Female,All Cancer Sites Combined,2013-2017,226.4,285.0,254.5, Limestone County (48293), Limestone County ,31.5461078,-96.663812,1.8730000000000002
TX,TX: Lipscomb County (48295),63.6,158.2,102.7,22,Mortality,17481,All Races,Male and Female,All Cancer Sites Combined,2013-2017,78.9,190.5,125.9, Lipscomb County (48295), Lipscomb County ,36.2464455,-100.3497895,1.0270000000000001
TX,TX: Live Oak County (48297),109.9,160.3,133.0,119,Mortality,60266,All Races,Male and Female,All Cancer Sites Combined,2013-2017,163.6,236.3,197.5, Live Oak County (48297), Live Oak County ,28.342294,-98.04651849999999,1.33
TX,TX: Llano County (48299),133.0,170.4,150.4,350,Mortality,101062,All Races,Male and Female,All Cancer Sites Combined,2013-2017,311.0,384.6,346.3, Llano County (48299), Llano County ,30.692528,-98.7481167,1.504
TX,TX: Lubbock County (48303),150.1,163.3,156.6,2222,Mortality,1489402,All Races,Male and Female,All Cancer Sites Combined,2013-2017,143.0,155.5,149.2, Lubbock County (48303), Lubbock County ,33.6753624,-101.7979613,1.5659999999999998
TX,TX: Lynn County (48305),105.3,188.1,142.0,52,Mortality,28890,All Races,Male and Female,All Cancer Sites Combined,2013-2017,134.4,236.0,180.0, Lynn County (48305), Lynn County ,33.1446401,-101.7979613,1.42
TX,TX: Madison County (48313),131.8,188.9,158.4,127,Mortality,70035,All Races,Male and Female,All Cancer Sites Combined,2013-2017,151.2,215.8,181.3, Madison County (48313), Madison County ,30.9888479,-95.94097099999999,1.584
TX,TX: Marion County (48315),162.2,225.2,191.3,168,Mortality,50766,All Races,Male and Female,All Cancer Sites Combined,2013-2017,282.8,384.9,330.9, Marion County (48315), Marion County ,32.7780679,-94.35651299999999,1.913
TX,TX: Martin County (48317),108.6,210.4,153.5,39,Mortality,27587,All Races,Male and Female,All Cancer Sites Combined,2013-2017,100.5,193.3,141.4, Martin County (48317), Martin County ,32.2364722,-101.9804613,1.535
TX,TX: Mason County (48319),101.7,184.6,137.1,55,Mortality,20645,All Races,Male and Female,All Cancer Sites Combined,2013-2017,200.7,346.8,266.4, Mason County (48319), Mason County ,30.6556091,-99.2785583,1.371
TX,TX: Matagorda County (48321),173.3,211.0,191.5,430,Mortality,183681,All Races,Male and Female,All Cancer Sites Combined,2013-2017,212.5,257.3,234.1, Matagorda County (48321), Matagorda County ,28.8204837,-95.9832577,1.915
TX,TX: Maverick County (48323),129.3,159.4,143.8,367,Mortality,287957,All Races,Male and Female,All Cancer Sites Combined,2013-2017,114.7,141.2,127.4, Maverick County (48323), Maverick County ,28.7410473,-100.3497895,1.4380000000000002
TX,TX: McCulloch County (48307),144.1,213.5,175.8,114,Mortality,40748,All Races,Male and Female,All Cancer Sites Combined,2013-2017,230.8,336.1,279.8, McCulloch County (48307), McCulloch County ,31.2016122,-99.2785583,1.758
TX,TX: McLennan County (48309),152.1,166.0,158.9,2099,Mortality,1229016,All Races,Male and Female,All Cancer Sites Combined,2013-2017,163.6,178.3,170.8, McLennan County (48309), McLennan County ,31.5182285,-97.179026,1.589
TX,TX: Medina County (48325),130.2,158.5,143.8,425,Mortality,242995,All Races,Male and Female,All Cancer Sites Combined,2013-2017,158.7,192.3,174.9, Medina County (48325), Medina County ,29.2987871,-99.0128926,1.4380000000000002
TX,TX: Menard County (48327),83.0,205.6,131.0,26,Mortality,10613,All Races,Male and Female,All Cancer Sites Combined,2013-2017,160.0,359.0,245.0, Menard County (48327), Menard County ,30.9802428,-99.8124935,1.31
TX,TX: Midland County (48329),143.1,161.8,152.2,1089,Mortality,800789,All Races,Male and Female,All Cancer Sites Combined,2013-2017,128.0,144.3,136.0, Midland County (48329), Midland County ,31.8781368,-101.9804613,1.5219999999999998
TX,TX: Milam County (48331),165.9,207.4,185.6,335,Mortality,122280,All Races,Male and Female,All Cancer Sites Combined,2013-2017,245.4,304.9,274.0, Milam County (48331), Milam County ,30.8092642,-96.9795011,1.8559999999999999
TX,TX: Mills County (48333),84.5,159.0,116.4,51,Mortality,24458,All Races,Male and Female,All Cancer Sites Combined,2013-2017,155.3,274.2,208.5, Mills County (48333), Mills County ,31.6137467,-98.5721016,1.1640000000000001
TX,TX: Mitchell County (48335),152.3,233.8,189.7,91,Mortality,43649,All Races,Male and Female,All Cancer Sites Combined,2013-2017,167.9,256.0,208.5, Mitchell County (48335), Mitchell County ,32.3360516,-100.8903099,1.8969999999999998
TX,TX: Montague County (48337),173.0,220.6,195.6,286,Mortality,96839,All Races,Male and Female,All Cancer Sites Combined,2013-2017,262.1,331.6,295.3, Montague County (48337), Montague County ,33.6460993,-97.69822719999999,1.956
TX,TX: Montgomery County (48339),150.5,160.5,155.4,4048,Mortality,2679819,All Races,Male and Female,All Cancer Sites Combined,2013-2017,146.4,155.8,151.1, Montgomery County (48339), Montgomery County ,30.3213482,-95.4777811,1.554
TX,TX: Moore County (48341),145.5,200.4,171.4,160,Mortality,109677,All Races,Male and Female,All Cancer Sites Combined,2013-2017,124.2,170.3,145.9, Moore County (48341), Moore County ,35.8446761,-101.8891721,1.714
TX,TX: Morris County (48343),173.6,235.0,202.3,191,Mortality,62463,All Races,Male and Female,All Cancer Sites Combined,2013-2017,264.0,352.4,305.8, Morris County (48343), Morris County ,33.122847,-94.7691586,2.023
TX,TX: Motley County (48345),130.3,344.9,212.9,24,Mortality,5885,All Races,Male and Female,All Cancer Sites Combined,2013-2017,261.3,606.8,407.8, Motley County (48345), Motley County ,34.1280332,-100.7097867,2.129
TX,TX: Nacogdoches County (48347),144.2,171.7,157.5,538,Mortality,327276,All Races,Male and Female,All Cancer Sites Combined,2013-2017,150.8,178.9,164.4, Nacogdoches County (48347), Nacogdoches County ,31.6353071,-94.645035,1.575
TX,TX: Navarro County (48349),157.5,188.3,172.4,513,Mortality,241412,All Races,Male and Female,All Cancer Sites Combined,2013-2017,194.5,231.7,212.5, Navarro County (48349), Navarro County ,32.0991878,-96.49297969999999,1.724
TX,TX: Newton County (48351),138.6,194.2,164.5,155,Mortality,70881,All Races,Male and Female,All Cancer Sites Combined,2013-2017,185.6,255.9,218.7, Newton County (48351), Newton County ,30.9359604,-93.66232389999999,1.645
TX,TX: Nolan County (48353),155.5,211.2,181.6,180,Mortality,75152,All Races,Male and Female,All Cancer Sites Combined,2013-2017,205.8,277.2,239.5, Nolan County (48353), Nolan County ,32.3818737,-100.3497895,1.8159999999999998
TX,TX: Nueces County (48355),144.2,155.4,149.7,2874,Mortality,1793159,All Races,Male and Female,All Cancer Sites Combined,2013-2017,154.5,166.2,160.3, Nueces County (48355), Nueces County ,27.7693351,-97.4814163,1.4969999999999999
TX,TX: Ochiltree County (48357),107.2,179.7,140.1,64,Mortality,52505,All Races,Male and Female,All Cancer Sites Combined,2013-2017,93.9,155.7,121.9, Ochiltree County (48357), Ochiltree County ,36.2921544,-100.8000051,1.401
TX,TX: Orange County (48361),183.6,208.5,195.8,996,Mortality,419475,All Races,Male and Female,All Cancer Sites Combined,2013-2017,222.9,252.7,237.4, Orange County (48361), Orange County ,30.1484033,-93.86553029999999,1.9580000000000002
TX,TX: Palo Pinto County (48363),155.1,193.7,173.5,341,Mortality,140587,All Races,Male and Female,All Cancer Sites Combined,2013-2017,217.5,269.7,242.6, Palo Pinto County (48363), Palo Pinto County ,32.7511956,-98.31041839999999,1.735
TX,TX: Panola County (48365),172.0,218.2,194.0,295,Mortality,117846,All Races,Male and Female,All Cancer Sites Combined,2013-2017,222.6,280.6,250.3, Panola County (48365), Panola County ,32.1920035,-94.315422,1.94
TX,TX: Parker County (48367),159.5,179.2,169.1,1231,Mortality,630435,All Races,Male and Female,All Cancer Sites Combined,2013-2017,184.5,206.5,195.3, Parker County (48367), Parker County ,32.7415519,-97.87216,1.6909999999999998
TX,TX: Parmer County (48369),91.8,155.1,120.4,61,Mortality,49390,All Races,Male and Female,All Cancer Sites Combined,2013-2017,94.5,158.6,123.5, Parmer County (48369), Parmer County ,34.4604292,-102.7135121,1.204
TX,TX: Pecos County (48371),88.4,136.5,110.5,87,Mortality,78979,All Races,Male and Female,All Cancer Sites Combined,2013-2017,88.2,135.9,110.2, Pecos County (48371), Pecos County ,30.8253214,-102.6216211,1.105
TX,TX: Polk County (48373),215.0,251.1,232.5,717,Mortality,234695,All Races,Male and Female,All Cancer Sites Combined,2013-2017,283.5,328.7,305.5, Polk County (48373), Polk County ,30.7150882,-94.81059549999999,2.325
TX,TX: Potter County (48375),171.8,194.2,182.8,1073,Mortality,607014,All Races,Male and Female,All Cancer Sites Combined,2013-2017,166.3,187.7,176.8, Potter County (48375), Potter County ,35.404373,-101.9804613,1.828
TX,TX: Presidio County (48377),49.4,99.4,70.8,39,Mortality,36072,All Races,Male and Female,All Cancer Sites Combined,2013-2017,76.9,147.8,108.1, Presidio County (48377), Presidio County ,29.9480666,-104.1001326,0.708
TX,TX: Rains County (48379),155.1,216.7,183.6,164,Mortality,56237,All Races,Male and Female,All Cancer Sites Combined,2013-2017,248.7,339.8,291.6, Rains County (48379), Rains County ,32.9009129,-95.77212039999999,1.8359999999999999
TX,TX: Randall County (48381),138.7,157.0,147.7,1053,Mortality,652858,All Races,Male and Female,All Cancer Sites Combined,2013-2017,151.7,171.3,161.3, Randall County (48381), Randall County ,34.9020377,-101.7979613,1.4769999999999999
TX,TX: Reagan County (48383),91.6,218.8,145.7,23,Mortality,18655,All Races,Male and Female,All Cancer Sites Combined,2013-2017,78.2,185.0,123.3, Reagan County (48383), Reagan County ,31.2903569,-101.5248055,1.4569999999999999
TX,TX: Real County (48385),130.7,239.1,177.0,55,Mortality,16788,All Races,Male and Female,All Cancer Sites Combined,2013-2017,246.8,426.4,327.6, Real County (48385), Real County ,29.8851459,-99.8124935,1.77
TX,TX: Red River County (48387),152.1,206.8,177.6,187,Mortality,61696,All Races,Male and Female,All Cancer Sites Combined,2013-2017,261.2,349.8,303.1, Red River County (48387), Red River County ,33.6072302,-94.976654,1.776
TX,TX: Reeves County (48389),114.9,171.7,141.2,101,Mortality,74147,All Races,Male and Female,All Cancer Sites Combined,2013-2017,111.0,165.5,136.2, Reeves County (48389), Reeves County ,31.4307975,-103.7289167,1.412
TX,TX: Refugio County (48391),143.8,219.0,178.0,98,Mortality,36426,All Races,Male and Female,All Cancer Sites Combined,2013-2017,218.4,327.9,269.0, Refugio County (48391), Refugio County ,28.3465339,-97.1359377,1.78
TX,TX: Robertson County (48395),156.9,208.9,181.4,207,Mortality,83598,All Races,Male and Female,All Cancer Sites Combined,2013-2017,215.0,283.7,247.6, Robertson County (48395), Robertson County ,31.0080004,-96.49297969999999,1.814
TX,TX: Rockwall County (48397),134.2,158.0,145.8,619,Mortality,452222,All Races,Male and Female,All Cancer Sites Combined,2013-2017,126.3,148.1,136.9, Rockwall County (48397), Rockwall County ,32.8721646,-96.365157,1.4580000000000002
TX,TX: Runnels County (48399),146.3,208.0,174.8,138,Mortality,51515,All Races,Male and Female,All Cancer Sites Combined,2013-2017,225.1,316.5,267.9, Runnels County (48399), Runnels County ,31.8714508,-99.99122539999999,1.7480000000000002
TX,TX: Rusk County (48401),140.4,168.3,153.9,497,Mortality,266878,All Races,Male and Female,All Cancer Sites Combined,2013-2017,170.2,203.3,186.2, Rusk County (48401), Rusk County ,32.1741887,-94.81059549999999,1.5390000000000001
TX,TX: Sabine County (48403),165.5,226.2,193.5,200,Mortality,52125,All Races,Male and Female,All Cancer Sites Combined,2013-2017,332.4,440.7,383.7, Sabine County (48403), Sabine County ,31.2974233,-93.8248241,1.935
TX,TX: San Augustine County (48405),133.6,196.8,162.3,121,Mortality,42064,All Races,Male and Female,All Cancer Sites Combined,2013-2017,238.7,343.7,287.7, San Augustine County (48405), San Augustine County ,31.4699363,-94.15137639999999,1.6230000000000002
TX,TX: San Jacinto County (48407),148.4,186.3,166.4,339,Mortality,137109,All Races,Male and Female,All Cancer Sites Combined,2013-2017,221.6,275.0,247.2, San Jacinto County (48407), San Jacinto County ,30.5187687,-95.1432068,1.6640000000000001
TX,TX: San Patricio County (48409),169.0,197.6,182.9,662,Mortality,334476,All Races,Male and Female,All Cancer Sites Combined,2013-2017,183.1,213.6,197.9, San Patricio County (48409), San Patricio County ,27.9999695,-97.5247243,1.829
TX,TX: San Saba County (48411),119.7,200.7,155.8,68,Mortality,29720,All Races,Male and Female,All Cancer Sites Combined,2013-2017,177.7,290.1,228.8, San Saba County (48411), San Saba County ,31.238909,-98.7481167,1.558
TX,TX: Schleicher County (48413),133.6,271.2,193.0,36,Mortality,15604,All Races,Male and Female,All Cancer Sites Combined,2013-2017,161.6,319.4,230.7, Schleicher County (48413), Schleicher County ,30.9234947,-100.5296115,1.93
TX,TX: Scurry County (48415),144.4,197.6,169.4,167,Mortality,86607,All Races,Male and Female,All Cancer Sites Combined,2013-2017,164.7,224.4,192.8, Scurry County (48415), Scurry County ,32.6937844,-100.8903099,1.694
TX,TX: Shackelford County (48417),109.8,218.3,156.2,38,Mortality,16682,All Races,Male and Female,All Cancer Sites Combined,2013-2017,161.2,312.7,227.8, Shackelford County (48417), Shackelford County ,32.8242297,-99.2785583,1.5619999999999998
TX,TX: Shelby County (48419),162.1,205.0,182.5,294,Mortality,127965,All Races,Male and Female,All Cancer Sites Combined,2013-2017,204.2,257.6,229.8, Shelby County (48419), Shelby County ,31.8343021,-94.15137639999999,1.825
TX,TX: Sherman County (48421),131.5,272.2,192.2,33,Mortality,15281,All Races,Male and Female,All Cancer Sites Combined,2013-2017,148.7,303.3,216.0, Sherman County (48421), Sherman County ,36.2643429,-101.9804613,1.922
TX,TX: Smith County (48423),120.8,133.2,126.9,1692,Mortality,1111377,All Races,Male and Female,All Cancer Sites Combined,2013-2017,145.1,159.7,152.2, Smith County (48423), Smith County ,32.3352505,-95.3102505,1.2690000000000001
TX,TX: Somervell County (48425),135.8,207.4,168.5,97,Mortality,43270,All Races,Male and Female,All Cancer Sites Combined,2013-2017,181.8,273.5,224.2, Somervell County (48425), Somervell County ,32.2547696,-97.7416703,1.685
TX,TX: Starr County (48427),118.8,146.5,132.1,365,Mortality,317405,All Races,Male and Female,All Cancer Sites Combined,2013-2017,103.5,127.4,115.0, Starr County (48427), Starr County ,26.6215167,-98.7481167,1.321
TX,TX: Stephens County (48429),142.7,207.9,172.7,119,Mortality,46795,All Races,Male and Female,All Cancer Sites Combined,2013-2017,210.7,304.3,254.3, Stephens County (48429), Stephens County ,32.7399935,-98.8400144,1.7269999999999999
